order_id,customer_id,product_id,order_date,quantity,total_amount,discount_code,status
1397,17,30,2025-06-16 21:37:58,1,498.69,WELCOME10,COMPLETED
1398,950,36,2025-04-26 01:03:58,1,344.04,,COMPLETED
1399,342,4,2025-10-24 21:59:58,1,55.91,,CANCELLED
1400,199,19,2025-06-18 01:47:58,1,184.08,,COMPLETED
1401,698,4,2026-02-06 20:43:58,1,55.91,,COMPLETED
1402,245,5,2025-12-10 16:53:58,1,23.0,SAVE20,COMPLETED
1403,226,47,2026-03-02 22:07:58,1,474.01,WELCOME10,COMPLETED
1404,723,39,2025-08-08 12:36:58,1,486.23,,COMPLETED
1405,929,45,2025-07-13 18:56:58,1,465.26,,COMPLETED
1406,467,10,2025-03-20 11:06:58,1,55.45,,RETURNED
1407,903,5,2025-06-09 11:24:58,3,69.0,SAVE20,COMPLETED
1408,501,16,2025-11-09 16:38:58,2,777.6,,COMPLETED
1409,172,49,2025-05-27 16:42:58,1,385.26,SAVE20,COMPLETED
1410,360,35,2025-07-23 11:07:58,1,431.78,,COMPLETED
1411,309,46,2025-08-31 06:25:58,1,127.33,,COMPLETED
1412,532,47,2026-02-03 13:45:58,4,1896.04,HOLIDAY,RETURNED
1413,366,32,2025-03-28 21:12:58,2,169.78,WELCOME10,COMPLETED
1414,92,13,2025-09-23 09:42:58,4,194.44,,COMPLETED
1415,933,44,2025-09-08 00:01:58,1,303.48,WELCOME10,COMPLETED
1416,594,34,2026-03-08 00:29:58,1,498.1,SAVE20,COMPLETED
1417,812,23,2025-08-07 16:36:58,1,122.23,SAVE20,COMPLETED
1418,536,19,2026-01-27 07:18:58,1,184.08,WELCOME10,COMPLETED
1419,302,1,2025-10-31 14:49:58,1,22.26,,COMPLETED
1420,6,28,2025-09-10 11:29:58,1,274.1,,COMPLETED
1421,291,33,2026-02-17 06:45:58,4,1208.96,,RETURNED
1422,202,28,2026-01-06 15:54:58,1,274.1,WELCOME10,COMPLETED
1423,695,41,2025-09-27 03:01:58,4,1689.68,WELCOME10,CANCELLED
1424,612,20,2025-06-10 08:03:58,1,308.47,,COMPLETED
1425,787,13,2025-07-19 18:02:58,1,48.61,WELCOME10,COMPLETED
1426,581,41,2025-11-05 06:47:58,1,422.42,,COMPLETED
1427,453,45,2025-08-21 06:35:58,1,465.26,SAVE20,COMPLETED
1428,478,27,2025-10-10 03:37:58,3,240.03,SAVE20,COMPLETED
1429,144,40,2025-08-14 21:13:58,1,457.19,,COMPLETED
1430,580,19,2025-04-10 01:44:58,1,184.08,SAVE20,COMPLETED
1431,896,34,2025-11-03 14:41:58,1,498.1,WELCOME10,COMPLETED
1432,842,19,2025-12-28 05:20:58,1,184.08,,COMPLETED
1433,691,33,2025-04-10 11:49:58,1,302.24,,COMPLETED
1434,692,41,2025-05-31 23:16:58,1,422.42,SAVE20,COMPLETED
1435,206,8,2025-04-16 13:45:58,1,352.09,,COMPLETED
1436,210,7,2025-11-10 14:29:58,1,406.62,,CANCELLED
1437,308,26,2025-11-15 19:28:58,1,203.86,,COMPLETED
1438,880,43,2026-01-22 17:03:58,1,477.21,,COMPLETED
1439,763,43,2025-07-14 19:08:58,2,954.42,SAVE20,COMPLETED
1440,297,43,2025-05-04 08:07:58,1,477.21,SAVE20,COMPLETED
1441,820,7,2025-11-06 03:28:58,1,406.62,WELCOME10,COMPLETED
1442,578,25,2025-03-19 07:55:58,1,439.42,,CANCELLED
1443,364,9,2025-11-08 13:05:58,1,115.5,WELCOME10,COMPLETED
1444,882,33,2025-06-29 01:33:58,2,604.48,,COMPLETED
1445,672,10,2025-09-10 10:22:58,1,55.45,,PENDING
1446,144,18,2026-02-13 23:35:58,1,321.49,SAVE20,RETURNED
1447,621,43,2025-06-14 08:21:58,3,1431.63,,COMPLETED
1448,603,38,2025-09-08 08:15:58,2,446.06,,COMPLETED
1449,751,11,2025-07-09 17:18:58,1,305.83,WELCOME10,COMPLETED
1450,791,47,2025-07-12 17:33:58,3,1422.03,SAVE20,CANCELLED
1451,64,40,2025-07-19 16:38:58,2,914.38,SAVE20,COMPLETED
1452,622,41,2025-03-28 18:56:58,1,422.42,SAVE20,COMPLETED
1453,653,37,2025-12-22 19:48:58,1,386.61,,COMPLETED
1454,207,48,2025-06-04 03:28:58,1,409.85,,COMPLETED
1455,645,43,2025-05-01 19:38:58,2,954.42,WELCOME10,COMPLETED
1456,582,35,2025-04-18 23:47:58,1,431.78,,COMPLETED
1457,585,31,2025-11-25 00:58:58,1,54.55,,COMPLETED
1458,641,25,2025-04-19 07:41:58,1,439.42,,COMPLETED
1459,237,4,2026-01-15 06:57:58,1,55.91,WELCOME10,COMPLETED
1460,367,5,2025-06-01 22:40:58,1,23.0,,CANCELLED
1461,513,20,2025-10-04 08:39:58,1,308.47,,COMPLETED
1462,940,17,2026-02-10 13:38:58,1,434.58,,COMPLETED
1463,784,4,2025-05-23 20:11:58,2,111.82,,CANCELLED
1464,64,16,2025-11-20 16:27:58,3,1166.4,WELCOME10,RETURNED
1465,973,27,2026-01-14 13:15:58,3,240.03,,COMPLETED
1466,43,7,2025-04-01 05:08:58,1,406.62,SAVE20,COMPLETED
1467,801,15,2025-03-23 14:37:58,2,710.48,,COMPLETED
1468,389,44,2026-02-27 12:37:58,1,303.48,SAVE20,COMPLETED
1469,713,9,2025-10-20 12:03:58,1,115.5,SAVE20,COMPLETED
1470,631,24,2025-09-09 19:57:58,1,206.57,,COMPLETED
1471,603,1,2025-07-08 03:23:58,2,44.52,,PENDING
1472,256,4,2025-04-21 14:44:58,1,55.91,,COMPLETED
1473,617,42,2025-07-16 22:44:58,1,84.89,,COMPLETED
1474,79,5,2025-07-20 06:49:58,1,23.0,,COMPLETED
1475,310,24,2025-12-20 23:31:58,1,206.57,WELCOME10,COMPLETED
1476,516,7,2025-04-10 01:33:58,1,406.62,WELCOME10,COMPLETED
1477,934,9,2025-12-04 20:55:58,2,231.0,,COMPLETED
1478,836,10,2025-03-31 21:20:58,1,55.45,,COMPLETED
1479,857,3,2025-07-29 22:13:58,1,52.6,,COMPLETED
1480,625,25,2025-11-21 14:31:58,1,439.42,,COMPLETED
1481,389,12,2026-02-14 03:10:58,1,272.75,,COMPLETED
1482,357,2,2026-01-19 00:35:58,2,156.74,,COMPLETED
1483,29,22,2026-01-26 03:31:58,1,117.61,,COMPLETED
1484,976,47,2026-02-23 23:30:58,5,2370.05,SAVE20,COMPLETED
1485,582,50,2025-12-03 21:46:58,4,1895.84,,RETURNED
1486,244,9,2025-03-20 22:27:58,1,115.5,,RETURNED
1487,790,35,2025-08-12 00:12:58,1,431.78,WELCOME10,COMPLETED
1488,257,42,2026-01-18 13:43:58,1,84.89,WELCOME10,COMPLETED
1489,455,30,2025-03-22 03:36:58,1,498.69,SAVE20,COMPLETED
1490,570,14,2025-10-08 15:13:58,3,1331.61,,COMPLETED
1491,977,5,2025-10-24 18:52:58,2,46.0,WELCOME10,PENDING
1492,131,15,2026-01-29 18:45:58,3,1065.72,,COMPLETED
1493,40,12,2026-02-27 06:31:58,1,272.75,,COMPLETED
1494,234,4,2026-03-13 21:52:58,1,55.91,,COMPLETED
1495,615,16,2025-09-08 16:40:58,1,388.8,,COMPLETED
1496,209,21,2025-12-31 01:29:58,2,180.14,,COMPLETED
1497,897,19,2025-05-25 13:56:58,1,184.08,WELCOME10,RETURNED
1498,919,42,2025-09-21 04:54:58,1,84.89,WELCOME10,COMPLETED
1499,953,10,2026-01-09 13:42:58,1,55.45,,COMPLETED
1500,760,33,2026-01-05 11:58:58,3,906.72,,COMPLETED
1501,744,10,2025-09-25 09:41:58,4,221.8,,COMPLETED
1502,589,41,2025-12-19 13:02:58,1,422.42,,COMPLETED
1503,622,31,2026-02-14 06:09:58,1,54.55,,COMPLETED
1504,301,16,2025-08-28 21:27:58,2,777.6,,COMPLETED
1505,767,8,2026-03-02 21:04:58,2,704.18,WELCOME10,COMPLETED
1506,574,33,2025-04-22 01:17:58,1,302.24,SAVE20,COMPLETED
1507,236,37,2025-05-17 06:51:58,2,773.22,,COMPLETED
1508,142,39,2025-07-24 22:57:58,1,486.23,SAVE20,COMPLETED
1509,152,37,2025-11-22 10:32:58,2,773.22,SAVE20,COMPLETED
1510,124,27,2025-07-26 07:21:58,3,240.03,,PENDING
1511,854,28,2025-03-26 11:46:58,5,1370.5,,PENDING
1512,941,25,2025-10-16 00:44:58,1,439.42,HOLIDAY,COMPLETED
1513,345,22,2026-01-10 09:15:58,1,117.61,,COMPLETED
1514,364,29,2025-10-09 10:04:58,2,899.86,WELCOME10,COMPLETED
1515,717,9,2025-06-15 13:25:58,1,115.5,,PENDING
1516,608,38,2025-09-19 11:17:58,1,223.03,SAVE20,COMPLETED
1517,740,38,2025-08-03 16:50:58,1,223.03,,COMPLETED
1518,919,34,2026-01-04 06:30:58,3,1494.3,WELCOME10,COMPLETED
1519,776,12,2025-05-25 15:28:58,3,818.25,SAVE20,COMPLETED
1520,589,40,2025-08-20 16:58:58,1,457.19,WELCOME10,COMPLETED
1521,450,15,2025-06-07 23:34:58,1,355.24,,COMPLETED
1522,145,7,2025-06-27 07:29:58,1,406.62,,COMPLETED
1523,41,35,2025-12-13 19:36:58,1,431.78,WELCOME10,COMPLETED
1524,965,37,2025-10-18 13:04:58,1,386.61,WELCOME10,CANCELLED
1525,734,46,2025-05-14 04:32:58,1,127.33,,PENDING
1526,286,47,2026-02-18 16:58:58,2,948.02,HOLIDAY,COMPLETED
1527,161,33,2025-08-31 22:05:58,1,302.24,HOLIDAY,COMPLETED
1528,914,3,2025-10-20 17:35:58,2,105.2,,COMPLETED
1529,677,41,2025-04-01 10:16:58,1,422.42,,COMPLETED
1530,966,15,2026-02-20 19:52:58,1,355.24,,COMPLETED
1531,290,9,2025-06-23 10:32:58,1,115.5,,COMPLETED
1532,503,36,2026-01-19 20:21:58,1,344.04,,COMPLETED
1533,390,41,2026-01-05 21:16:58,1,422.42,WELCOME10,COMPLETED
1534,897,19,2026-02-19 05:07:58,2,368.16,,COMPLETED
1535,493,19,2025-05-01 20:43:58,4,736.32,SAVE20,RETURNED
1536,334,16,2026-02-16 02:43:58,1,388.8,,COMPLETED
1537,714,26,2026-03-08 18:25:58,3,611.58,,COMPLETED
1538,241,2,2025-08-08 22:08:58,1,78.37,,COMPLETED
1539,331,17,2026-02-22 00:02:58,1,434.58,SAVE20,COMPLETED
1540,935,4,2025-07-29 05:22:58,1,55.91,WELCOME10,COMPLETED
1541,227,37,2025-06-07 06:49:58,2,773.22,,COMPLETED
1542,133,39,2025-12-14 14:22:58,1,486.23,,COMPLETED
1543,342,23,2025-12-21 16:17:58,1,122.23,WELCOME10,COMPLETED
1544,161,35,2025-10-02 11:50:58,1,431.78,WELCOME10,COMPLETED
1545,221,36,2025-07-18 13:38:58,2,688.08,,COMPLETED
1546,497,3,2025-06-01 22:55:58,1,52.6,,COMPLETED
1547,127,25,2026-02-12 01:44:58,2,878.84,,COMPLETED
1548,517,47,2026-03-09 13:02:58,1,474.01,,COMPLETED
1549,812,26,2025-06-21 09:30:58,1,203.86,SAVE20,COMPLETED
1550,24,20,2025-08-01 03:48:58,1,308.47,SAVE20,COMPLETED
1551,96,15,2025-10-08 06:53:58,1,355.24,SAVE20,COMPLETED
1552,509,47,2025-10-01 01:24:58,1,474.01,SAVE20,COMPLETED
1553,999,2,2025-10-02 21:04:58,1,78.37,HOLIDAY,COMPLETED
1554,148,41,2025-04-24 17:11:58,1,422.42,,COMPLETED
1555,145,26,2026-01-23 05:09:58,2,407.72,,COMPLETED
1556,259,27,2025-08-20 12:57:58,2,160.02,WELCOME10,COMPLETED
1557,614,27,2025-03-15 22:20:58,1,80.01,,COMPLETED
1558,983,42,2025-07-12 00:05:58,2,169.78,,COMPLETED
1559,80,25,2025-05-17 13:46:58,1,439.42,,COMPLETED
1560,891,8,2025-04-02 03:07:58,1,352.09,,COMPLETED
1561,561,27,2025-10-03 13:54:58,1,80.01,,CANCELLED
1562,693,18,2025-12-06 00:15:58,3,964.47,,COMPLETED
1563,702,14,2026-01-22 11:59:58,1,443.87,SAVE20,COMPLETED
1564,959,22,2025-05-21 19:09:58,2,235.22,,COMPLETED
1565,184,10,2025-11-08 15:36:58,1,55.45,,COMPLETED
1566,551,30,2025-08-29 16:39:58,1,498.69,,COMPLETED
1567,573,15,2025-09-06 09:36:58,3,1065.72,WELCOME10,COMPLETED
1568,889,28,2026-01-07 12:55:58,1,274.1,WELCOME10,COMPLETED
1569,657,43,2025-06-24 16:13:58,1,477.21,WELCOME10,COMPLETED
1570,578,7,2025-05-17 06:13:58,1,406.62,WELCOME10,COMPLETED
1571,874,38,2026-01-16 22:27:58,2,446.06,,COMPLETED
1572,803,15,2025-07-01 16:35:58,2,710.48,,COMPLETED
1573,896,1,2025-08-25 16:33:58,4,89.04,,COMPLETED
1574,436,43,2025-11-09 23:55:58,1,477.21,,COMPLETED
1575,387,50,2025-09-27 12:06:58,1,473.96,,COMPLETED
1576,620,14,2025-06-07 10:29:58,1,443.87,SAVE20,COMPLETED
1577,502,45,2025-07-20 10:43:58,1,465.26,,COMPLETED
1578,26,24,2025-11-07 10:58:58,2,413.14,,COMPLETED
1579,943,13,2025-09-25 00:47:58,3,145.83,,COMPLETED
1580,539,13,2025-03-16 07:55:58,1,48.61,WELCOME10,COMPLETED
1581,14,39,2025-07-30 15:17:58,1,486.23,SAVE20,COMPLETED
1582,713,46,2025-07-20 22:16:58,1,127.33,HOLIDAY,CANCELLED
1583,623,41,2025-11-01 04:47:58,1,422.42,,COMPLETED
1584,628,46,2025-05-31 12:23:58,1,127.33,,COMPLETED
1585,867,8,2025-04-11 04:16:58,2,704.18,,PENDING
1586,285,13,2026-02-12 09:23:58,1,48.61,,COMPLETED
1587,601,47,2025-09-17 05:36:58,3,1422.03,SAVE20,COMPLETED
1588,686,4,2025-04-15 20:28:58,2,111.82,HOLIDAY,COMPLETED
1589,177,29,2025-04-04 22:14:58,1,449.93,,COMPLETED
1590,863,1,2025-08-19 22:11:58,1,22.26,SAVE20,COMPLETED
1591,714,6,2025-12-28 03:41:58,1,215.56,,COMPLETED
1592,191,21,2026-01-10 09:37:58,2,180.14,,COMPLETED
1593,472,6,2025-07-17 23:29:58,1,215.56,HOLIDAY,COMPLETED
1594,136,20,2025-04-10 02:21:58,1,308.47,,COMPLETED
1595,424,15,2025-06-17 22:32:58,1,355.24,WELCOME10,COMPLETED
1596,271,6,2025-11-19 01:13:58,1,215.56,,COMPLETED
1597,175,3,2026-01-07 01:45:58,1,52.6,HOLIDAY,COMPLETED
1598,662,44,2025-08-07 19:57:58,1,303.48,,COMPLETED
1599,216,17,2025-07-03 03:52:58,1,434.58,,COMPLETED
1600,191,31,2025-05-24 04:13:58,1,54.55,,COMPLETED
1601,35,21,2026-03-07 17:16:58,1,90.07,,COMPLETED
1602,343,22,2026-02-07 16:47:58,3,352.83,,COMPLETED
1603,191,49,2025-03-25 04:27:58,1,385.26,,COMPLETED
1604,855,16,2025-07-21 12:59:58,1,388.8,,COMPLETED
1605,42,15,2025-11-27 17:02:58,1,355.24,,COMPLETED
1606,30,11,2025-11-30 19:35:58,1,305.83,,COMPLETED
1607,134,43,2025-08-30 14:41:58,1,477.21,WELCOME10,COMPLETED
1608,170,30,2025-03-14 10:45:58,1,498.69,WELCOME10,COMPLETED
1609,190,16,2025-06-26 02:41:58,2,777.6,HOLIDAY,COMPLETED
1610,795,24,2025-03-16 04:46:58,1,206.57,,COMPLETED
1611,716,14,2025-11-10 11:00:58,2,887.74,,COMPLETED
1612,326,49,2025-05-21 02:25:58,1,385.26,,COMPLETED
1613,435,39,2025-10-01 06:40:58,1,486.23,,PENDING
1614,183,50,2025-07-12 00:59:58,1,473.96,,COMPLETED
1615,408,5,2026-02-06 20:44:58,1,23.0,,COMPLETED
1616,96,22,2025-09-26 09:47:58,1,117.61,WELCOME10,COMPLETED
1617,841,31,2025-03-30 22:02:58,1,54.55,,COMPLETED
1618,109,30,2025-04-25 01:19:58,2,997.38,,COMPLETED
1619,132,37,2025-11-28 02:19:58,1,386.61,,RETURNED
1620,412,28,2025-04-09 23:03:58,1,274.1,,COMPLETED
1621,931,29,2025-11-26 01:25:58,1,449.93,,RETURNED
1622,115,12,2025-10-17 07:24:58,1,272.75,,COMPLETED
1623,971,46,2026-01-09 21:48:58,1,127.33,SAVE20,COMPLETED
1624,289,3,2025-05-15 05:05:58,1,52.6,WELCOME10,COMPLETED
1625,692,19,2025-03-26 06:53:58,1,184.08,SAVE20,COMPLETED
1626,333,20,2026-02-01 15:14:58,1,308.47,,COMPLETED
1627,255,12,2025-04-26 06:42:58,1,272.75,HOLIDAY,COMPLETED
1628,915,18,2025-09-06 04:20:58,1,321.49,,COMPLETED
1629,382,3,2025-05-28 09:22:58,1,52.6,SAVE20,COMPLETED
1630,743,6,2025-09-02 10:23:58,1,215.56,,COMPLETED
1631,765,17,2026-02-11 13:32:58,1,434.58,,COMPLETED
1632,585,17,2025-08-16 09:08:58,1,434.58,HOLIDAY,COMPLETED
1633,384,37,2025-11-10 20:24:58,3,1159.83,,COMPLETED
1634,191,18,2025-11-25 10:38:58,1,321.49,HOLIDAY,COMPLETED
1635,6,27,2025-06-27 14:26:58,1,80.01,WELCOME10,COMPLETED
1636,614,41,2025-08-22 16:50:58,1,422.42,,COMPLETED
1637,295,47,2026-03-13 09:28:58,1,474.01,,COMPLETED
1638,555,25,2025-11-12 06:36:58,1,439.42,WELCOME10,COMPLETED
1639,156,30,2025-11-23 20:10:58,1,498.69,WELCOME10,COMPLETED
1640,677,37,2025-04-23 10:07:58,1,386.61,,COMPLETED
1641,543,24,2025-08-15 23:24:58,1,206.57,,COMPLETED
1642,599,11,2026-01-27 01:12:58,1,305.83,WELCOME10,COMPLETED
1643,503,16,2025-09-22 06:44:58,1,388.8,,COMPLETED
1644,217,8,2025-12-30 22:47:58,3,1056.27,,COMPLETED
1645,770,14,2025-10-14 08:53:58,1,443.87,,COMPLETED
1646,906,44,2026-02-01 09:56:58,1,303.48,,PENDING
1647,507,49,2025-11-05 23:28:58,3,1155.78,,COMPLETED
1648,4,35,2025-09-01 04:17:58,1,431.78,SAVE20,COMPLETED
1649,429,27,2025-10-09 20:16:58,1,80.01,,COMPLETED
1650,516,6,2026-01-14 08:22:58,1,215.56,WELCOME10,COMPLETED
1651,171,37,2026-01-28 05:19:58,1,386.61,,COMPLETED
1652,905,42,2025-09-29 07:08:58,3,254.67,SAVE20,COMPLETED
1653,896,16,2025-06-11 05:35:58,2,777.6,WELCOME10,COMPLETED
1654,67,2,2025-06-27 08:05:58,1,78.37,,COMPLETED
1655,997,30,2025-11-25 09:43:58,2,997.38,,COMPLETED
1656,740,5,2025-03-17 12:38:58,1,23.0,,RETURNED
1657,883,25,2025-04-19 02:52:58,3,1318.26,HOLIDAY,COMPLETED
1658,663,35,2026-03-13 14:04:58,1,431.78,WELCOME10,COMPLETED
1659,849,47,2025-04-03 01:01:58,2,948.02,SAVE20,COMPLETED
1660,107,10,2025-07-26 08:24:58,2,110.9,WELCOME10,COMPLETED
1661,348,10,2025-07-16 04:49:58,1,55.45,,COMPLETED
1662,470,46,2025-11-19 21:24:58,1,127.33,,COMPLETED
1663,807,29,2026-03-06 22:12:58,1,449.93,,COMPLETED
1664,296,2,2025-07-05 01:12:58,1,78.37,WELCOME10,CANCELLED
1665,163,37,2026-01-31 23:06:58,2,773.22,,COMPLETED
1666,712,9,2025-05-28 08:54:58,3,346.5,,COMPLETED
1667,872,14,2026-01-05 22:45:58,1,443.87,WELCOME10,COMPLETED
1668,764,34,2025-10-07 05:15:58,3,1494.3,,COMPLETED
1669,874,33,2025-08-21 05:59:58,1,302.24,,COMPLETED
1670,538,31,2025-06-11 05:33:58,1,54.55,WELCOME10,COMPLETED
1671,212,15,2025-05-28 22:14:58,2,710.48,HOLIDAY,COMPLETED
1672,511,30,2025-12-30 10:34:58,1,498.69,HOLIDAY,COMPLETED
1673,681,3,2025-10-04 09:42:58,4,210.4,WELCOME10,COMPLETED
1674,548,48,2025-12-13 16:27:58,1,409.85,,COMPLETED
1675,758,12,2026-03-02 10:30:58,1,272.75,,COMPLETED
1676,624,18,2025-12-20 21:41:58,2,642.98,,COMPLETED
1677,63,14,2025-07-07 21:13:58,2,887.74,SAVE20,COMPLETED
1678,903,4,2025-08-24 09:40:58,1,55.91,SAVE20,COMPLETED
1679,203,7,2025-12-16 07:49:58,1,406.62,,COMPLETED
1680,441,8,2025-10-26 09:48:58,1,352.09,,COMPLETED
1681,417,39,2025-07-30 05:16:58,1,486.23,,COMPLETED
1682,661,20,2025-07-27 06:51:58,1,308.47,,COMPLETED
1683,775,12,2025-11-17 13:56:58,3,818.25,SAVE20,COMPLETED
1684,68,49,2025-10-21 10:55:58,1,385.26,WELCOME10,COMPLETED
1685,552,12,2025-06-20 17:24:58,1,272.75,,COMPLETED
1686,785,34,2025-11-09 17:19:58,1,498.1,,COMPLETED
1687,332,11,2025-06-20 02:26:58,1,305.83,,COMPLETED
1688,334,34,2025-11-11 10:14:58,2,996.2,,CANCELLED
1689,484,20,2025-09-18 17:55:58,1,308.47,,COMPLETED
1690,316,28,2025-12-27 02:24:58,1,274.1,,RETURNED
1691,363,42,2025-05-24 04:25:58,1,84.89,,COMPLETED
1692,263,19,2025-09-20 13:56:58,1,184.08,WELCOME10,COMPLETED
1693,757,13,2025-07-02 09:08:58,1,48.61,,COMPLETED
1694,165,21,2025-11-14 13:13:58,1,90.07,HOLIDAY,COMPLETED
1695,983,46,2025-11-17 20:53:58,5,636.65,,COMPLETED
1696,655,22,2025-08-02 06:59:58,1,117.61,,COMPLETED
1697,902,48,2025-04-20 00:25:58,2,819.7,,COMPLETED
1698,588,13,2025-12-25 16:04:58,1,48.61,,COMPLETED
1699,299,45,2025-03-24 18:25:58,2,930.52,WELCOME10,CANCELLED
1700,457,48,2025-06-30 18:56:58,1,409.85,WELCOME10,COMPLETED
1701,694,46,2025-07-23 22:14:58,2,254.66,,COMPLETED
1702,421,28,2025-10-02 05:27:58,1,274.1,,COMPLETED
1703,580,28,2025-03-30 06:31:58,2,548.2,WELCOME10,COMPLETED
1704,650,5,2025-04-21 07:41:58,4,92.0,,COMPLETED
1705,526,6,2026-01-01 04:15:58,1,215.56,,COMPLETED
1706,442,18,2025-11-07 04:32:58,3,964.47,HOLIDAY,COMPLETED
1707,187,42,2026-01-02 00:05:58,1,84.89,,COMPLETED
1708,301,1,2026-01-27 01:37:58,1,22.26,SAVE20,COMPLETED
1709,877,15,2026-01-07 11:25:58,1,355.24,,COMPLETED
1710,789,37,2025-09-11 12:31:58,1,386.61,,COMPLETED
1711,186,7,2025-03-27 07:14:58,3,1219.86,,COMPLETED
1712,978,5,2025-08-28 00:35:58,1,23.0,,COMPLETED
1713,435,18,2025-07-10 20:25:58,1,321.49,SAVE20,COMPLETED
1714,971,25,2025-03-27 04:31:58,2,878.84,SAVE20,COMPLETED
1715,450,26,2025-06-22 20:25:58,1,203.86,,RETURNED
1716,519,38,2025-12-02 16:46:58,2,446.06,SAVE20,COMPLETED
1717,367,48,2025-08-23 02:48:58,1,409.85,,COMPLETED
1718,262,33,2025-05-10 03:37:58,1,302.24,SAVE20,RETURNED
1719,103,23,2025-09-13 23:29:58,1,122.23,,RETURNED
1720,87,42,2026-02-06 02:32:58,1,84.89,,COMPLETED
1721,332,3,2025-05-24 20:47:58,1,52.6,,COMPLETED
1722,712,31,2025-04-01 15:14:58,2,109.1,WELCOME10,COMPLETED
1723,844,11,2025-10-13 18:47:58,3,917.49,HOLIDAY,COMPLETED
1724,685,12,2025-09-15 17:26:58,1,272.75,,COMPLETED
1725,641,24,2025-07-27 08:56:58,1,206.57,WELCOME10,COMPLETED
1726,482,3,2025-05-26 02:38:58,1,52.6,,COMPLETED
1727,358,15,2025-04-30 02:40:58,1,355.24,SAVE20,RETURNED
1728,877,35,2025-10-24 18:30:58,1,431.78,WELCOME10,COMPLETED
1729,922,17,2025-05-18 00:18:58,1,434.58,SAVE20,COMPLETED
1730,852,37,2025-06-21 17:50:58,1,386.61,,COMPLETED
1731,762,7,2025-10-05 23:32:58,1,406.62,,COMPLETED
1732,748,43,2025-08-15 00:21:58,4,1908.84,,COMPLETED
1733,384,43,2025-05-27 08:23:58,3,1431.63,HOLIDAY,CANCELLED
1734,395,41,2025-04-06 19:47:58,1,422.42,,COMPLETED
1735,331,1,2025-12-31 05:06:58,3,66.78,HOLIDAY,PENDING
1736,995,37,2025-10-07 03:49:58,1,386.61,,COMPLETED
1737,763,18,2026-02-12 06:35:58,1,321.49,WELCOME10,COMPLETED
1738,893,32,2025-12-20 04:18:58,1,84.89,,COMPLETED
1739,801,24,2025-10-18 09:37:58,4,826.28,,COMPLETED
1740,469,8,2025-05-14 07:21:58,1,352.09,WELCOME10,COMPLETED
1741,567,6,2025-11-26 19:01:58,2,431.12,,COMPLETED
1742,228,50,2025-03-21 20:22:58,2,947.92,,PENDING
1743,538,4,2025-12-11 01:10:58,1,55.91,WELCOME10,COMPLETED
1744,697,11,2026-02-02 10:30:58,1,305.83,,CANCELLED
1745,625,28,2025-06-24 21:39:58,4,1096.4,WELCOME10,COMPLETED
1746,535,27,2025-11-12 03:56:58,1,80.01,,COMPLETED
1747,726,36,2026-02-18 22:49:58,3,1032.12,,COMPLETED
1748,144,10,2025-11-14 19:24:58,4,221.8,SAVE20,COMPLETED
1749,662,27,2025-09-30 07:48:58,1,80.01,,COMPLETED
1750,972,18,2025-05-24 01:43:58,2,642.98,,COMPLETED
1751,689,18,2025-08-27 14:16:58,1,321.49,,COMPLETED
1752,644,39,2025-11-09 21:18:58,1,486.23,,COMPLETED
1753,466,10,2025-04-19 12:57:58,3,166.35,SAVE20,COMPLETED
1754,262,8,2026-01-28 04:03:58,1,352.09,WELCOME10,COMPLETED
1755,106,6,2026-01-16 09:31:58,1,215.56,,RETURNED
1756,432,4,2026-02-02 17:31:58,2,111.82,WELCOME10,COMPLETED
1757,337,27,2026-02-17 21:58:58,1,80.01,HOLIDAY,COMPLETED
1758,249,38,2025-11-21 21:13:58,1,223.03,,RETURNED
1759,847,46,2025-11-18 07:14:58,2,254.66,,COMPLETED
1760,948,43,2025-09-24 15:14:58,1,477.21,,COMPLETED
1761,990,49,2025-07-14 01:13:58,1,385.26,SAVE20,COMPLETED
1762,41,23,2026-02-08 04:30:58,1,122.23,SAVE20,COMPLETED
1763,644,48,2025-10-21 11:34:58,1,409.85,,COMPLETED
1764,337,7,2025-08-10 03:27:58,1,406.62,WELCOME10,COMPLETED
1765,700,23,2025-09-09 20:53:58,1,122.23,WELCOME10,COMPLETED
1766,651,17,2025-06-03 20:11:58,2,869.16,,COMPLETED
1767,357,50,2025-06-10 05:30:58,1,473.96,,COMPLETED
1768,825,15,2025-08-22 22:42:58,3,1065.72,HOLIDAY,COMPLETED
1769,637,32,2026-02-03 19:24:58,1,84.89,,COMPLETED
1770,346,29,2025-09-14 18:46:58,1,449.93,,COMPLETED
1771,931,33,2026-03-07 10:11:58,1,302.24,SAVE20,COMPLETED
1772,78,13,2025-04-29 16:21:58,1,48.61,WELCOME10,COMPLETED
1773,349,35,2025-09-11 01:44:58,3,1295.34,HOLIDAY,COMPLETED
1774,909,19,2026-01-22 07:41:58,1,184.08,SAVE20,COMPLETED
1775,252,36,2025-06-01 10:53:58,1,344.04,HOLIDAY,RETURNED
1776,252,15,2025-10-25 10:27:58,1,355.24,WELCOME10,COMPLETED
1777,22,40,2025-11-16 04:02:58,1,457.19,SAVE20,COMPLETED
1778,532,38,2025-10-04 10:12:58,3,669.09,,COMPLETED
1779,816,24,2025-07-26 02:59:58,1,206.57,WELCOME10,COMPLETED
1780,79,45,2025-05-21 00:31:58,2,930.52,,COMPLETED
